frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
97,0.194000,5.357789,1767.823,1695.852,-10.291498,11.635698,-3.882557,4.085773,3.184258,8.980515,-2.312562,1.731733,0.660093,6.854077,-0.183811,2.257544,-0.121547,1.221395,-3.519166,2.334074,-0.166926,2.627812,-1.278327,1.037467
98,0.196000,5.266704,1868.307,1769.313,-10.166842,11.365682,-3.968266,3.846212,3.279276,8.785188,-2.289824,1.800043,0.929729,6.745085,-0.115794,2.058661,-0.240304,0.895599,-3.815220,2.303594,-0.024057,2.615680,-1.160318,1.042043
99,0.198000,5.180523,2003.104,1845.364,-9.990416,11.190865,-4.119800,3.543708,3.321429,8.634556,-2.281176,1.908099,1.142754,6.615879,-0.107479,1.790800,-0.364586,0.691277,-4.091656,2.196948,0.071041,2.556264,-1.116133,1.090627
100,0.200000,5.113397,2152.738,1907.447,-9.793362,11.094206,-4.304194,3.204696,3.316421,8.542542,-2.286078,2.009300,1.284409,6.476151,-0.141107,1.492453,-0.479638,0.620501,-4.312061,2.052954,0.125502,2.474274,-1.141192,1.171124
101,0.202000,5.072844,2289.167,1945.976,-9.613676,11.043827,-4.487191,2.879007,3.275101,8.505621,-2.308451,2.062331,1.352401,6.345124,-0.178065,1.226094,-0.579190,0.660994,-4.460212,1.901714,0.157643,2.409770,-1.227925,1.262668
102,0.204000,5.056575,2389.799,1962.936,-9.457060,11.035454,-4.626871,2.623662,3.199490,8.510159,-2.344718,2.045535,1.352280,6.230189,-0.198937,1.041284,-0.662661,0.779474,-4.519509,1.761494,0.169385,2.382722,-1.374008,1.351579
103,0.206000,5.054242,2448.403,1967.172,-9.327497,11.062389,-4.699879,2.480945,3.090943,8.547900,-2.374607,1.973169,1.304048,6.141713,-0.200397,0.956109,-0.733727,0.938120,-4.482641,1.636752,0.150491,2.393952,-1.568662,1.433075
104,0.208000,5.053353,2473.611,1967.016,-9.249283,11.096921,-4.714379,2.462382,2.957853,8.616129,-2.371901,1.886006,1.229792,6.098547,-0.187703,0.948934,-0.808126,1.088808,-4.373313,1.516911,0.087766,2.427703,-1.785757,1.513956
105,0.210000,5.044433,2479.658,1967.285,-9.269368,11.086138,-4.716929,2.532004,2.796119,8.692406,-2.332565,1.824657,1.147810,6.137122,-0.144605,1.010650,-0.872472,1.212579,-4.216494,1.402523,-0.018807,2.451499,-2.003072,1.595558
106,0.212000,5.022769,2479.316,1969.943,-9.409979,11.009243,-4.742446,2.652461,2.608222,8.742218,-2.279725,1.800789,1.046256,6.261817,-0.082004,1.118643,-0.921799,1.292309,-4.045813,1.302485,-0.151844,2.440838,-2.186537,1.707581
107,0.214000,4.987465,2482.724,1975.321,-9.652829,10.893233,-4.801452,2.808119,2.415063,8.739572,-2.242814,1.809565,0.900758,6.437377,-0.045680,1.239100,-0.970609,1.302318,-3.901179,1.226037,-0.292147,2.384116,-2.304941,1.893243
108,0.216000,4.940324,2497.557,1982.585,-9.986388,10.752996,-4.930037,2.960640,2.226033,8.673031,-2.236702,1.863432,0.727258,6.644620,-0.051235,1.385896,-0.999711,1.260604,-3.786694,1.196980,-0.421282,2.276035,-2.371463,2.142620
109,0.218000,4.886105,2528.299,1989.476,-10.357025,10.657997,-5.119889,3.096004,2.062444,8.565435,-2.268378,1.951915,0.522084,6.829274,-0.146757,1.530731,-1.029778,1.173789,-3.721032,1.216308,-0.522900,2.143631,-2.398706,2.428828
110,0.220000,4.832968,2574.486,1992.400,-10.693510,10.683720,-5.342932,3.218904,1.952636,8.475804,-2.323026,2.063904,0.285940,6.958303,-0.350847,1.647811,-1.077264,1.066835,-3.727048,1.258399,-0.600829,2.005157,-2.427251,2.654555
111,0.222000,4.791514,2629.983,1987.622,-10.898277,10.912649,-5.533256,3.375957,1.937608,8.463798,-2.396526,2.170371,0.005048,6.996264,-0.680847,1.680436,-1.189237,0.949974,-3.838056,1.280101,-0.676329,1.868679,-2.483932,2.727586
112,0.224000,4.772999,2682.125,1973.013,-10.958732,11.292278,-5.710004,3.541458,1.981114,8.507483,-2.520293,2.248339,-0.292396,6.972299,-1.084699,1.624704,-1.369096,0.878054,-4.014224,1.304147,-0.726791,1.779274,-2.536645,2.641414
113,0.226000,4.786660,2713.177,1949.626,-10.905163,11.722268,-5.903612,3.666986,2.021691,8.553727,-2.710411,2.303251,-0.541855,6.953292,-1.477880,1.513523,-1.605159,0.884310,-4.201972,1.361897,-0.737986,1.773423,-2.563316,2.427922
114,0.228000,4.835469,2708.591,1921.654,-10.764004,12.151814,-6.090575,3.755737,2.028491,8.585851,-2.955496,2.353303,-0.698589,6.988837,-1.798835,1.395681,-1.884273,0.955402,-4.381504,1.447564,-0.747433,1.842986,-2.593425,2.119619
115,0.230000,4.913646,2666.148,1893.319,-10.570709,12.573458,-6.227727,3.865197,1.996088,8.638691,-3.237592,2.418725,-0.761852,7.099396,-2.023994,1.331309,-2.184768,1.068257,-4.553773,1.545915,-0.807675,1.961524,-2.679512,1.753551
116,0.232000,5.009179,2595.273,1866.172,-10.376614,12.982727,-6.302555,4.048141,1.924685,8.752583,-3.546648,2.506953,-0.760316,7.278690,-2.169788,1.360866,-2.495819,1.201602,-4.725184,1.653287,-0.941902,2.107939,-2.865897,1.368116
117,0.234000,5.107855,2510.880,1840.247,-10.227992,13.340250,-6.325661,4.298174,1.833280,8.912619,-3.866393,2.587752,-0.723063,7.480531,-2.267906,1.475346,-2.810479,1.323391,-4.892811,1.760440,-1.121957,2.260800,-3.154463,1.002102
118,0.236000,5.196373,2427.138,1816.251,-10.085817,13.526922,-6.226307,4.501296,1.842187,8.997950,-4.080076,2.562320,-0.584902,7.592167,-2.259100,1.588038,-3.039748,1.356761,-4.991765,1.802765,-1.245175,2.353653,-3.466388,0.656497
119,0.238000,5.265225,2352.994,1795.800,-9.962734,13.565352,-6.040754,4.656694,1.954288,8.997491,-4.174257,2.457077,-0.381529,7.613069,-2.164059,1.694965,-3.177272,1.320033,-5.047531,1.791540,-1.283771,2.391081,-3.750733,0.386644
120,0.240000,5.309850,2291.856,1780.537,-9.909605,13.566195,-5.873760,4.831693,2.078169,8.978721,-4.224192,2.363067,-0.231195,7.596440,-2.071880,1.834799,-3.281596,1.286579,-5.143006,1.786927,-1.278962,2.422260,-3.993821,0.263170
121,0.242000,5.329624,2244.198,1771.641,-9.920000,13.558305,-5.743832,5.011508,2.192321,8.956316,-4.242454,2.292864,-0.179505,7.514276,-2.014354,1.979992,-3.354655,1.271693,-5.288862,1.799211,-1.246581,2.452278,-4.166183,0.285799
122,0.244000,5.326481,2209.457,1769.808,-9.993216,13.537046,-5.659884,5.170981,2.286384,8.956569,-4.229166,2.262261,-0.227667,7.361983,-1.993635,2.117636,-3.376363,1.290616,-5.462972,1.831169,-1.209019,2.469737,-4.266978,0.408539
123,0.246000,5.303726,2187.196,1775.303,-10.129459,13.483152,-5.624557,5.291967,2.351450,9.003177,-4.187109,2.287952,-0.355722,7.171594,-1.996068,2.237999,-3.327383,1.347804,-5.640930,1.877874,-1.184514,2.460536,-4.307992,0.575254
124,0.248000,5.265459,2177.855,1787.997,-10.314745,13.381202,-5.630278,5.359787,2.373382,9.104055,-4.131473,2.371359,-0.544630,6.985587,-2.005450,2.321084,-3.206696,1.426918,-5.810129,1.928075,-1.174316,2.424989,-4.290720,0.748402
125,0.250000,5.216249,2182.622,1807.183,-10.524565,13.225069,-5.671486,5.351727,2.325855,9.249529,-4.080630,2.504531,-0.776095,6.836824,-2.004936,2.349737,-3.034934,1.495710,-5.973269,1.965187,-1.169498,2.377315,-4.207933,0.913352
126,0.252000,5.160794,2203.852,1831.700,-10.740843,13.016111,-5.749581,5.248482,2.179992,9.412283,-4.049150,2.668873,-1.030957,6.741398,-1.981540,2.320688,-2.846817,1.524707,-6.139418,1.974383,-1.164789,2.329559,-4.062621,1.066913
127,0.254000,5.104174,2245.499,1860.033,-10.962233,12.756340,-5.872912,5.058576,1.927832,9.559891,-4.039999,2.834025,-1.292448,6.702972,-1.930988,2.246617,-2.675716,1.504050,-6.310599,1.954210,-1.163285,2.282459,-3.880961,1.200488
128,0.256000,5.051492,2312.308,1890.106,-11.190166,12.454096,-6.047602,4.816840,1.585050,9.664899,-4.045416,2.976654,-1.541435,6.725397,-1.854074,2.151609,-2.544146,1.437379,-6.478760,1.911195,-1.173734,2.230735,-3.707752,1.293838
129,0.258000,5.007345,2407.003,1918.775,-11.407636,12.140915,-6.255541,4.576081,1.194420,9.720875,-4.041045,3.107245,-1.746129,6.818009,-1.745593,2.068887,-2.451473,1.340512,-6.622036,1.856279,-1.203711,2.170396,-3.587214,1.322007
130,0.260000,4.974734,2528.293,1942.127,-11.577956,11.871828,-6.450359,4.392769,0.821600,9.745766,-3.990050,3.265833,-1.873504,6.977919,-1.605798,2.025965,-2.377685,1.244693,-6.704493,1.811045,-1.253208,2.099448,-3.546835,1.268020
131,0.262000,4.954947,2669.735,1956.284,-11.682644,11.666175,-6.616003,4.267340,0.504023,9.733413,-3.891578,3.463441,-1.925994,7.155992,-1.469830,2.010549,-2.315229,1.169924,-6.702007,1.796403,-1.317279,2.020296,-3.581860,1.150268
132,0.264000,4.948615,2817.673,1958.471,-11.694427,11.533017,-6.757116,4.164548,0.272785,9.670622,-3.770436,3.677369,-1.921961,7.282971,-1.389356,1.985279,-2.265261,1.122502,-6.604280,1.836347,-1.380302,1.947186,-3.653558,1.022097
133,0.266000,4.956809,2949.982,1949.460,-11.576379,11.495108,-6.882620,4.065150,0.176121,9.566584,-3.661733,3.879080,-1.868882,7.321524,-1.393949,1.931111,-2.222382,1.105094,-6.421117,1.945413,-1.423154,1.902151,-3.711187,0.939463
134,0.268000,4.981472,3039.388,1935.163,-11.326069,11.576705,-6.996743,3.973015,0.240140,9.448968,-3.600938,4.039730,-1.781222,7.279623,-1.480901,1.845165,-2.188544,1.126722,-6.179804,2.097684,-1.456176,1.888505,-3.726779,0.908598
135,0.270000,5.025585,3060.786,1923.516,-10.983589,11.794096,-7.080246,3.914072,0.454254,9.356494,-3.602457,4.137808,-1.688358,7.189926,-1.633326,1.719598,-2.195987,1.188114,-5.929298,2.219583,-1.532445,1.874027,-3.712529,0.882710
136,0.272000,5.092254,3001.489,1916.970,-10.606689,12.131259,-7.108883,3.912754,0.779696,9.306874,-3.666876,4.164248,-1.609437,7.078832,-1.833139,1.564521,-2.266762,1.290910,-5.710321,2.250812,-1.689239,1.812763,-3.706120,0.813133
137,0.274000,5.181301,2870.971,1907.998,-10.269390,12.512709,-7.094243,3.959743,1.143954,9.284613,-3.788971,4.123628,-1.540424,6.967089,-2.052551,1.426105,-2.389123,1.444048,-5.531569,2.189105,-1.899334,1.690784,-3.727375,0.699860
138,0.276000,5.287316,2698.201,1885.658,-10.017887,12.867310,-7.052621,4.041081,1.473711,9.264919,-3.965568,4.014235,-1.484276,6.858488,-2.283192,1.333061,-2.558005,1.629291,-5.400059,2.055909,-2.104019,1.529772,-3.762834,0.589630
139,0.278000,5.400966,2517.241,1846.101,-9.865747,13.147970,-6.998635,4.143593,1.720184,9.233524,-4.184059,3.839857,-1.444163,6.766971,-2.511198,1.298512,-2.758280,1.812309,-5.326892,1.873541,-2.259616,1.350924,-3.797420,0.514564
140,0.280000,5.511660,2353.521,1795.012,-9.798478,13.340330,-6.935204,4.263107,1.872858,9.199151,-4.417212,3.612263,-1.430863,6.702954,-2.722786,1.317885,-2.965202,1.955405,-5.320294,1.670282,-2.345375,1.169264,-3.822725,0.484768
141,0.282000,5.610041,2219.274,1742.158,-9.798036,13.438612,-6.865722,4.394849,1.945244,9.184855,-4.630535,3.352440,-1.450884,6.669634,-2.898489,1.384784,-3.144118,2.034757,-5.378055,1.476236,-2.363024,0.991628,-3.847056,0.489112
142,0.284000,5.689592,2115.854,1695.583,-9.846412,13.447017,-6.787167,4.534413,1.961173,9.211287,-4.802307,3.080687,-1.512696,6.644954,-3.031757,1.482183,-3.275309,2.035001,-5.494030,1.312659,-2.329421,0.832318,-3.882068,0.509278
143,0.286000,5.747537,2038.181,1658.989,-9.929093,13.376008,-6.697624,4.673889,1.938762,9.285404,-4.922265,2.824722,-1.609254,6.606633,-3.115449,1.600534,-3.349323,1.956889,-5.652934,1.192622,-2.266395,0.724523,-3.925892,0.527361
144,0.288000,5.785329,1978.397,1631.682,-10.026735,13.254942,-6.592093,4.811867,1.895039,9.408500,-4.974158,2.627635,-1.701670,6.564229,-3.128885,1.752240,-3.353549,1.828345,-5.816660,1.131551,-2.192570,0.704372,-3.969282,0.524123
145,0.290000,5.808515,1928.003,1609.688,-10.118996,13.127351,-6.472687,4.941437,1.841022,9.563855,-4.946184,2.525569,-1.747374,6.541658,-3.064941,1.939709,-3.291959,1.687013,-5.943527,1.137095,-2.123349,0.779455,-4.018740,0.483627
146,0.292000,5.824927,1879.798,1587.639,-10.203821,13.021102,-6.365800,5.028609,1.766861,9.704686,-4.852795,2.520079,-1.738535,6.542668,-2.943274,2.128980,-3.200882,1.559002,-6.013961,1.194161,-2.074640,0.914583,-4.105666,0.394414
147,0.294000,5.841777,1829.598,1560.992,-10.289942,12.949778,-6.291677,5.049003,1.669966,9.789226,-4.714801,2.594758,-1.685491,6.564958,-2.771126,2.287575,-3.116875,1.466299,-6.023717,1.278462,-2.056019,1.057579,-4.264047,0.250644
148,0.296000,5.862916,1776.933,1527.836,-10.383633,12.921312,-6.243386,5.010316,1.567096,9.798839,-4.553082,2.718607,-1.608641,6.608128,-2.541500,2.405476,-3.060503,1.418179,-5.983982,1.363441,-2.074120,1.159053,-4.513287,0.055783
149,0.298000,5.887340,1725.054,1490.031,-10.483871,12.939548,-6.197040,4.934464,1.475520,9.733238,-4.387861,2.858228,-1.525393,6.669302,-2.263428,2.483863,-3.033562,1.407048,-5.914886,1.432547,-2.128189,1.180577,-4.853671,-0.177295
150,0.300000,5.909785,1680.054,1453.294,-10.582272,12.999090,-6.132313,4.846372,1.406609,9.614100,-4.226476,2.998292,-1.443646,6.741470,-1.972881,2.523240,-3.021071,1.420624,-5.835443,1.483393,-2.202801,1.104456,-5.256238,-0.414743
151,0.302000,5.922796,1648.688,1425.573,-10.662518,13.082350,-6.052111,4.759056,1.349192,9.465967,-4.073349,3.144036,-1.363064,6.820399,-1.712919,2.528460,-2.996402,1.454124,-5.750061,1.529437,-2.269845,0.935114,-5.673979,-0.614781
152,0.304000,5.919047,1636.107,1414.213,-10.705667,13.160893,-5.988293,4.664318,1.267586,9.302092,-3.938434,3.308134,-1.273307,6.911591,-1.512215,2.504188,-2.944407,1.498901,-5.661538,1.581003,-2.311881,0.691622,-6.062304,-0.749194
153,0.306000,5.892967,1645.271,1423.899,-10.710573,13.194830,-5.981659,4.556040,1.134721,9.129778,-3.836372,3.494580,-1.156823,7.027965,-1.373233,2.455169,-2.870348,1.530084,-5.591956,1.629477,-2.334701,0.402822,-6.387803,-0.806382
154,0.308000,5.841744,1677.389,1456.001,-10.687635,13.157043,-6.047649,4.450452,0.956681,8.957589,-3.785068,3.693599,-1.002213,7.171877,-1.283539,2.386255,-2.790269,1.522562,-5.559865,1.664726,-2.354279,0.108727,-6.619123,-0.776899
155,0.310000,5.765848,1732.653,1508.909,-10.657610,13.033288,-6.178012,4.364553,0.757211,8.791232,-3.802830,3.890479,-0.814367,7.329535,-1.229417,2.303066,-2.719536,1.467920,-5.558821,1.686821,-2.385777,-0.151679,-6.736919,-0.666467
156,0.312000,5.669920,1809.767,1578.059,-10.641578,12.825133,-6.351185,4.298987,0.555356,8.625916,-3.910225,4.059435,-0.626439,7.472611,-1.217731,2.196770,-2.679156,1.368286,-5.571488,1.699515,-2.432539,-0.341639,-6.733709,-0.499620
157,0.314000,5.565283,1901.863,1654.380,-10.619648,12.596296,-6.503160,4.270110,0.375376,8.459044,-4.125363,4.149782,-0.522924,7.525621,-1.320799,2.002166,-2.733525,1.196432,-5.606473,1.699247,-2.472313,-0.408881,-6.578317,-0.262145
158,0.316000,5.470890,1990.882,1723.783,-10.584628,12.397655,-6.592653,4.283023,0.239344,8.318056,-4.405448,4.167645,-0.534669,7.464670,-1.561444,1.703280,-2.907576,0.938832,-5.687061,1.659204,-2.511642,-0.367042,-6.309708,0.010845
159,0.318000,5.409167,2048.245,1770.666,-10.537872,12.264168,-6.605762,4.332409,0.163415,8.241529,-4.674252,4.151582,-0.650884,7.291399,-1.926266,1.318358,-3.189629,0.598677,-5.835861,1.546276,-2.574764,-0.264614,-6.002140,0.270970
160,0.320000,5.395366,2049.907,1784.180,-10.490156,12.203442,-6.559404,4.394436,0.141824,8.243670,-4.869295,4.138357,-0.839360,7.024917,-2.361998,0.908634,-3.513844,0.231763,-6.020999,1.370657,-2.662225,-0.135010,-5.720580,0.477317
161,0.322000,5.427520,1996.383,1762.855,-10.419727,12.257487,-6.432743,4.487522,0.192263,8.344596,-4.930304,4.173323,-1.045660,6.711816,-2.779577,0.568850,-3.779582,-0.066695,-6.162517,1.181892,-2.752473,0.003827,-5.512407,0.598429
162,0.324000,5.487465,1911.818,1715.117,-10.319841,12.447124,-6.217107,4.628231,0.314286,8.532902,-4.847159,4.267573,-1.242836,6.380278,-3.121928,0.354715,-3.930984,-0.237814,-6.204467,1.015639,-2.832838,0.130551,-5.407799,0.621988
163,0.326000,5.551142,1824.269,1655.525,-10.249436,12.702702,-5.979916,4.776439,0.445463,8.739572,-4.682044,4.376987,-1.451030,6.017793,-3.396070,0.249199,-3.990325,-0.288859,-6.142913,0.888642,-2.882435,0.247996,-5.390452,0.580375
164,0.328000,5.598355,1751.865,1598.533,-10.253786,12.961267,-5.774470,4.913899,0.541589,8.922445,-4.476845,4.481940,-1.663593,5.636061,-3.613496,0.216438,-4.009160,-0.257159,-6.006192,0.808459,-2.875681,0.368244,-5.427820,0.511477
165,0.330000,5.618115,1701.333,1553.661,-10.328735,13.200227,-5.613227,5.051424,0.584953,9.063032,-4.247401,4.583091,-1.854398,5.266441,-3.782863,0.217833,-4.042368,-0.186364,-5.836958,0.780229,-2.787560,0.503468,-5.484568,0.445164
166,0.332000,5.611428,1671.264,1523.386,-10.440569,13.387621,-5.494455,5.172121,0.565087,9.124994,-3.994843,4.672853,-1.977538,4.954370,-3.883631,0.231378,-4.102859,-0.112928,-5.675340,0.787546,-2.616595,0.630165,-5.544085,0.382135
167,0.334000,5.592885,1655.012,1503.087,-10.513178,13.478719,-5.371336,5.230012,0.528374,9.057302,-3.698207,4.695765,-1.983308,4.704736,-3.888911,0.211373,-4.155105,-0.079073,-5.535773,0.787666,-2.366113,0.701959,-5.583154,0.302377
168,0.336000,5.588005,1642.784,1483.021,-10.489971,13.473515,-5.220086,5.217793,0.534680,8.876740,-3.366930,4.615726,-1.866808,4.530823,-3.815350,0.136852,-4.165282,-0.083323,-5.439804,0.749174,-2.079207,0.685697,-5.613556,0.177348
169,0.338000,5.622516,1625.608,1453.713,-10.374022,13.438738,-5.076602,5.191314,0.607981,8.688454,-3.061684,4.457275,-1.681272,4.478237,-3.736379,0.030024,-4.140954,-0.068919,-5.425022,0.683805,-1.827453,0.597857,-5.678616,0.000014
170,0.340000,5.705712,1601.479,1413.667,-10.184519,13.401009,-4.955103,5.165921,0.767756,8.555912,-2.816988,4.230448,-1.462890,4.540324,-3.697423,-0.109163,-4.086511,-0.011049,-5.492324,0.599944,-1.646524,0.460153,-5.796274,-0.225832
171,0.342000,5.823043,1576.017,1370.799,-9.949207,13.348969,-4.835887,5.121126,1.005463,8.476018,-2.631728,3.950827,-1.226062,4.672441,-3.686568,-0.266962,-3.993041,0.078440,-5.609147,0.506898,-1.537839,0.294686,-5.943238,-0.461505
172,0.344000,5.946158,1556.534,1335.711,-9.701287,13.267721,-4.700782,5.039994,1.276203,8.411721,-2.507337,3.652817,-0.994740,4.810907,-3.678947,-0.411862,-3.859478,0.168062,-5.738703,0.421320,-1.489984,0.126705,-6.073788,-0.655380
173,0.346000,6.048152,1547.628,1315.607,-9.466642,13.158969,-4.546656,4.937186,1.539492,8.337537,-2.452233,3.383277,-0.791708,4.904385,-3.652292,-0.504444,-3.688818,0.234497,-5.848091,0.363841,-1.485555,-0.016976,-6.138825,-0.771833
174,0.348000,6.110917,1551.236,1313.531,-9.264323,13.028112,-4.384851,4.839732,1.772886,8.240288,-2.474427,3.172704,-0.634180,4.925361,-3.586793,-0.514371,-3.488342,0.272404,-5.914847,0.352055,-1.509520,-0.121029,-6.113822,-0.807229
175,0.350000,6.125170,1568.454,1330.289,-9.107658,12.873282,-4.238711,4.751883,1.964391,8.116872,-2.563767,3.021621,-0.540051,4.866051,-3.475682,-0.443070,-3.279753,0.280458,-5.934620,0.388416,-1.552079,-0.182946,-6.003667,-0.777702
176,0.352000,6.088454,1600.640,1365.900,-8.986383,12.706291,-4.128736,4.652349,2.104452,7.974274,-2.685935,2.913332,-0.527478,4.732197,-3.336298,-0.321067,-3.090056,0.258750,-5.912608,0.466120,-1.598675,-0.194181,-5.816964,-0.689394
177,0.354000,6.004033,1649.313,1419.657,-8.869086,12.558167,-4.061083,4.515475,2.177415,7.823810,-2.791842,2.842083,-0.596952,4.545205,-3.202678,-0.188897,-2.941036,0.214402,-5.854486,0.581383,-1.635978,-0.143997,-5.566195,-0.540023
178,0.356000,5.880842,1715.459,1489.430,-8.749407,12.430794,-4.038837,4.328485,2.172178,7.675646,-2.836030,2.821696,-0.700236,4.360886,-3.080920,-0.062882,-2.829576,0.166980,-5.765967,0.730045,-1.669160,-0.053332,-5.297315,-0.353462
179,0.358000,5.733701,1797.915,1570.483,-8.639151,12.316962,-4.039437,4.120000,2.097061,7.530833,-2.812459,2.839097,-0.788247,4.225523,-2.970501,0.044702,-2.749095,0.129609,-5.665154,0.907303,-1.699992,0.057691,-5.047014,-0.148885
180,0.360000,5.583244,1890.867,1654.407,-8.548292,12.219893,-4.033849,3.939219,1.965400,7.379061,-2.759652,2.846451,-0.844255,4.146588,-2.888818,0.115938,-2.696828,0.108901,-5.578738,1.106990,-1.714465,0.190423,-4.821030,0.070068
181,0.362000,5.453691,1982.394,1729.723,-8.455098,12.181572,-3.982910,3.844194,1.803379,7.211183,-2.743901,2.766524,-0.899915,4.071932,-2.897682,0.100910,-2.692902,0.096229,-5.531451,1.323581,-1.675918,0.372243,-4.593590,0.318041
182,0.364000,5.367132,2057.028,1785.106,-8.358492,12.212503,-3.884706,3.865008,1.647897,7.049726,-2.795509,2.576294,-0.947832,3.983435,-3.019218,-0.016550,-2.738599,0.089296,-5.541561,1.526761,-1.583907,0.577305,-4.394170,0.550824
183,0.366000,5.336805,2102.341,1813.575,-8.276790,12.296665,-3.758122,4.008356,1.535783,6.941157,-2.902270,2.311334,-0.953584,3.893994,-3.229977,-0.219130,-2.827529,0.085980,-5.616829,1.685760,-1.461019,0.752155,-4.269564,0.718495
184,0.368000,5.365128,2113.364,1813.726,-8.251299,12.381930,-3.656447,4.229537,1.467009,6.907160,-3.043725,2.024806,-0.901534,3.819495,-3.481540,-0.480860,-2.960986,0.072411,-5.752644,1.787543,-1.346026,0.833278,-4.267066,0.785114
185,0.370000,5.446458,2091.536,1788.135,-8.295590,12.443707,-3.617121,4.478482,1.435925,6.950588,-3.202060,1.763081,-0.815036,3.757846,-3.732027,-0.784405,-3.143584,0.035189,-5.917219,1.867265,-1.245217,0.810315,-4.375930,0.778465
186,0.372000,5.567961,2043.864,1742.616,-8.395214,12.481267,-3.652418,4.722999,1.445780,7.070258,-3.359684,1.570310,-0.726456,3.705897,-3.954909,-1.111756,-3.370688,-0.031526,-6.081360,1.960556,-1.157320,0.699968,-4.558076,0.738958
187,0.374000,5.709811,1982.706,1686.118,-8.528809,12.492477,-3.763496,4.937409,1.491628,7.250113,-3.513169,1.474579,-0.671732,3.652085,-4.160711,-1.455069,-3.638311,-0.134863,-6.247690,2.058087,-1.097980,0.521045,-4.775537,0.681530
188,0.376000,5.848886,1921.673,1628.834,-8.648211,12.507218,-3.919027,5.113011,1.570591,7.480713,-3.640182,1.509313,-0.662594,3.596684,-4.364198,-1.786651,-3.907624,-0.247036,-6.401643,2.144471,-1.069758,0.309424,-4.975607,0.629241
189,0.378000,5.965000,1870.544,1579.142,-8.691393,12.572341,-4.071740,5.234835,1.660176,7.727496,-3.718930,1.670295,-0.705733,3.530767,-4.577117,-2.079562,-4.123119,-0.330663,-6.506695,2.200419,-1.070538,0.094501,-5.119523,0.596871
190,0.380000,6.044779,1834.125,1542.167,-8.611352,12.703462,-4.168213,5.271764,1.727551,7.899035,-3.751156,1.879531,-0.790677,3.444112,-4.765106,-2.304806,-4.217624,-0.364291,-6.507009,2.207715,-1.085370,-0.108250,-5.196719,0.558549
191,0.382000,6.082079,1813.848,1520.282,-8.410782,12.859728,-4.176518,5.192490,1.747138,7.897206,-3.750800,2.036999,-0.886231,3.338092,-4.876699,-2.448838,-4.165158,-0.369665,-6.377614,2.143032,-1.098223,-0.286732,-5.211229,0.478197
192,0.384000,6.077840,1808.794,1513.561,-8.159458,13.000237,-4.116396,5.022017,1.695484,7.725003,-3.735458,2.121878,-0.974946,3.244203,-4.923395,-2.507351,-4.025649,-0.378873,-6.166038,2.004607,-1.118121,-0.405765,-5.176650,0.373613
193,0.386000,6.040466,1815.424,1519.496,-7.927910,13.106412,-4.014510,4.809983,1.565297,7.447517,-3.717651,2.151612,-1.052617,3.180942,-4.954890,-2.487028,-3.870612,-0.405303,-5.927955,1.820262,-1.155040,-0.431079,-5.113007,0.278077
194,0.388000,5.985803,1826.742,1532.533,-7.746802,13.164467,-3.881203,4.579427,1.371112,7.125001,-3.698146,2.131070,-1.112510,3.131192,-5.002484,-2.419960,-3.740309,-0.463365,-5.695537,1.617650,-1.212623,-0.363302,-5.036182,0.202747
