frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
1607,3.214000,1.767586,2317.913,2325.490,-32.233345,10.430994,2.165577,1.054862,3.003130,-0.884418,-3.198618,0.372956,1.987724,0.343670,-0.928658,-0.793339,-0.716281,0.313306,1.227068,0.282483,0.013205,0.284050,0.614978,0.924301
1608,3.216000,1.817744,2260.397,2277.011,-32.207676,10.534468,2.207555,1.170148,3.035360,-0.705169,-3.086881,0.328707,2.025429,0.473178,-0.837167,-0.774669,-0.755973,0.461261,1.276493,0.300995,0.026284,0.320669,0.544544,1.121854
1609,3.218000,1.864174,2213.106,2238.745,-32.110184,10.580256,2.108700,1.364186,3.123885,-0.749834,-3.051090,0.421493,2.052235,0.529080,-0.662414,-0.685303,-0.731770,0.617295,1.293564,0.259803,0.036053,0.351087,0.470819,1.274984
1610,3.220000,1.905106,2181.498,2216.310,-31.938648,10.568518,1.887533,1.623716,3.317226,-0.984589,-3.105157,0.647200,2.097411,0.487564,-0.450162,-0.516011,-0.655508,0.748170,1.292967,0.172471,0.046970,0.397271,0.417261,1.338066
1611,3.222000,1.939536,2169.020,2211.171,-31.741337,10.514267,1.621378,1.903706,3.593938,-1.325533,-3.232289,0.936951,2.150976,0.369034,-0.247221,-0.289941,-0.536598,0.840266,1.271659,0.062445,0.087014,0.479549,0.391203,1.297463
1612,3.224000,1.968010,2178.060,2220.461,-31.555317,10.444201,1.381279,2.165860,3.912510,-1.692369,-3.422362,1.214274,2.182449,0.202122,-0.090922,-0.036693,-0.386546,0.888108,1.219819,-0.044120,0.184636,0.605179,0.387920,1.162950
1613,3.226000,1.992766,2210.409,2238.092,-31.392897,10.374257,1.185722,2.384268,4.234631,-2.024817,-3.672512,1.429232,2.174165,0.019538,0.005393,0.217076,-0.226664,0.889748,1.137314,-0.128775,0.340003,0.762811,0.400030,0.952477
1614,3.228000,2.016766,2266.852,2256.999,-31.244339,10.310635,1.012803,2.545749,4.531216,-2.271387,-3.970876,1.551526,2.129221,-0.141357,0.048561,0.441234,-0.087633,0.849488,1.038411,-0.178516,0.524582,0.929208,0.425602,0.694455
1615,3.230000,2.041566,2346.171,2271.767,-31.089571,10.255384,0.830836,2.643039,4.776222,-2.394170,-4.297244,1.557999,2.059489,-0.249725,0.054657,0.609865,-0.000662,0.777425,0.947231,-0.180623,0.700700,1.081349,0.472938,0.433659
1616,3.232000,2.065880,2444.591,2280.339,-30.920500,10.199642,0.617693,2.668743,4.941398,-2.384487,-4.624929,1.443299,1.980877,-0.289031,0.042821,0.719185,0.022398,0.687865,0.882662,-0.126639,0.837750,1.201527,0.548615,0.219906
1617,3.234000,2.085802,2557.309,2284.159,-30.750980,10.128915,0.378572,2.622639,5.000557,-2.275935,-4.923515,1.233591,1.906859,-0.269349,0.021427,0.786917,-0.003701,0.589182,0.835832,-0.025191,0.919175,1.277700,0.646548,0.094530
1618,3.236000,2.096900,2678.856,2286.428,-30.609684,10.033100,0.143306,2.515103,4.942991,-2.132640,-5.164451,0.976748,1.842383,-0.221139,-0.008549,0.836471,-0.046289,0.487588,0.779359,0.100196,0.941628,1.302244,0.751418,0.077786
1619,3.238000,2.095603,2803.249,2290.682,-30.522106,9.913466,-0.051287,2.366588,4.786904,-2.015670,-5.323123,0.720677,1.785673,-0.175491,-0.042372,0.880397,-0.073161,0.397196,0.696110,0.223912,0.905411,1.263623,0.842152,0.155890
1620,3.240000,2.080168,2923.415,2300.116,-30.501156,9.777682,-0.179326,2.199345,4.566589,-1.963426,-5.377501,0.504326,1.725575,-0.166521,-0.077812,0.915054,-0.064964,0.335415,0.589722,0.319378,0.805534,1.145105,0.897459,0.290058
1621,3.242000,2.051460,3029.716,2317.289,-30.545536,9.636766,-0.225673,2.040756,4.322980,-1.990080,-5.314599,0.358268,1.646641,-0.224537,-0.111334,0.933356,-0.024661,0.305377,0.476766,0.363492,0.636843,0.940660,0.903159,0.430645
1622,3.244000,2.011853,3111.430,2344.066,-30.650654,9.496071,-0.187891,1.917250,4.087549,-2.095468,-5.136593,0.303339,1.533314,-0.370031,-0.140313,0.933895,0.020848,0.290332,0.372811,0.343054,0.400359,0.663183,0.852213,0.533087
1623,3.246000,1.964099,3159.845,2380.649,-30.807194,9.368221,-0.065068,1.853338,3.881465,-2.259575,-4.853104,0.352200,1.379147,-0.609604,-0.177087,0.915890,0.036847,0.263587,0.276461,0.251373,0.099385,0.332056,0.733749,0.562828
1624,3.248000,1.911915,3168.789,2424.103,-31.015614,9.256622,0.123245,1.852176,3.716263,-2.446067,-4.487749,0.504183,1.208514,-0.915001,-0.234636,0.893916,0.027571,0.221034,0.184076,0.105701,-0.235590,-0.019349,0.539960,0.499575
1625,3.250000,1.860495,3135.038,2467.894,-31.269398,9.157985,0.329195,1.895495,3.611496,-2.605205,-4.085667,0.741022,1.084672,-1.219097,-0.324333,0.883018,0.038529,0.188786,0.098273,-0.058350,-0.546610,-0.348112,0.269751,0.337005
1626,3.252000,1.816021,3059.954,2502.860,-31.526403,9.082504,0.491973,1.956899,3.605371,-2.675693,-3.713975,1.015729,1.078974,-1.434485,-0.456991,0.866464,0.109837,0.205182,0.029419,-0.211880,-0.781309,-0.608285,-0.055892,0.088416
1627,3.254000,1.783329,2952.131,2520.412,-31.728325,9.054046,0.574762,2.009000,3.726475,-2.596258,-3.436270,1.247369,1.215198,-1.478861,-0.612057,0.804707,0.237682,0.292296,0.003348,-0.339816,-0.929170,-0.765879,-0.380409,-0.207918
1628,3.256000,1.763430,2826.441,2516.972,-31.845936,9.097075,0.599996,2.027710,3.942800,-2.345680,-3.280652,1.357633,1.440987,-1.324308,-0.734932,0.674911,0.375020,0.419979,0.047383,-0.409272,-0.998546,-0.819775,-0.644471,-0.494504
1629,3.258000,1.753356,2698.956,2495.898,-31.899797,9.216525,0.632675,1.995192,4.163681,-1.966861,-3.241193,1.314264,1.668710,-1.011558,-0.773114,0.491436,0.479185,0.516672,0.157302,-0.375619,-0.977326,-0.790427,-0.830585,-0.730176
1630,3.260000,1.747822,2581.935,2465.399,-31.937328,9.396116,0.739488,1.911397,4.305593,-1.530028,-3.288695,1.138452,1.838995,-0.607064,-0.715494,0.271308,0.537883,0.525115,0.299663,-0.227440,-0.847650,-0.694897,-0.947437,-0.901924
1631,3.262000,1.741727,2482.297,2434.525,-32.006767,9.600166,0.951517,1.790842,4.325743,-1.103383,-3.381553,0.883558,1.936193,-0.167476,-0.587371,0.018352,0.562668,0.433984,0.434177,-0.006355,-0.625679,-0.552348,-1.003891,-1.000788
1632,3.264000,1.731871,2403.401,2410.341,-32.121052,9.797044,1.252655,1.649843,4.212759,-0.750884,-3.476504,0.609257,1.959221,0.257128,-0.420970,-0.254593,0.576887,0.270893,0.531077,0.225545,-0.356786,-0.387121,-1.006914,-1.007477
1633,3.266000,1.716732,2347.328,2397.518,-32.249908,9.967516,1.586653,1.503169,3.978563,-0.533293,-3.538975,0.375944,1.905166,0.609343,-0.239851,-0.506430,0.600691,0.077633,0.576398,0.417860,-0.097979,-0.216763,-0.948967,-0.894705
1634,3.268000,1.695847,2315.917,2398.792,-32.353024,10.084820,1.872218,1.368654,3.669510,-0.487066,-3.547566,0.252636,1.781592,0.825033,-0.061102,-0.670843,0.630857,-0.123865,0.575585,0.556762,0.096516,-0.050557,-0.812390,-0.668019
1635,3.270000,1.669685,2310.296,2414.570,-32.410423,10.119629,2.038545,1.253870,3.343681,-0.607853,-3.498276,0.292863,1.616616,0.867136,0.109662,-0.682017,0.644400,-0.331395,0.542149,0.655053,0.201255,0.119853,-0.592239,-0.391668
1636,3.272000,1.639707,2330.955,2442.581,-32.429455,10.063922,2.058502,1.143041,3.037327,-0.843178,-3.398002,0.498348,1.459101,0.755955,0.255446,-0.538191,0.626681,-0.525754,0.469608,0.714831,0.242929,0.317062,-0.324102,-0.153644
1637,3.274000,1.609094,2376.895,2477.629,-32.426659,9.934027,1.937550,1.013689,2.778573,-1.118863,-3.278595,0.819673,1.383635,0.567947,0.334761,-0.318334,0.587191,-0.657612,0.341736,0.715689,0.268731,0.546180,-0.069246,-0.008583
1638,3.276000,1.583474,2443.420,2511.398,-32.400444,9.759348,1.679824,0.851801,2.615414,-1.363629,-3.201693,1.165517,1.452555,0.400709,0.314568,-0.128980,0.536385,-0.677003,0.167583,0.623923,0.287283,0.786147,0.139458,0.037468
1639,3.278000,1.569429,2520.148,2534.330,-32.330799,9.585878,1.308514,0.649347,2.585067,-1.520747,-3.218771,1.424003,1.664632,0.334285,0.207982,-0.039299,0.463239,-0.571641,-0.008135,0.424205,0.255612,0.980598,0.304378,0.016479
1640,3.280000,1.570782,2593.618,2540.527,-32.208618,9.466921,0.903185,0.411657,2.664156,-1.577242,-3.327413,1.524420,1.951799,0.390637,0.065592,-0.040137,0.356637,-0.377220,-0.133882,0.151159,0.141602,1.053296,0.412845,-0.032166
1641,3.282000,1.586184,2652.082,2530.779,-32.058701,9.425674,0.557602,0.150127,2.782235,-1.563781,-3.489537,1.450983,2.225888,0.546017,-0.057048,-0.063557,0.233220,-0.143824,-0.174326,-0.117851,-0.024241,0.970110,0.440832,-0.077019
1642,3.284000,1.609543,2689.697,2511.308,-31.918348,9.451899,0.323887,-0.122723,2.885244,-1.504360,-3.653306,1.223977,2.430957,0.777317,-0.125154,-0.051539,0.122058,0.105332,-0.106479,-0.307774,-0.180341,0.766456,0.402108,-0.085630
1643,3.286000,1.633521,2706.756,2489.612,-31.821281,9.521420,0.219715,-0.378682,2.952414,-1.414207,-3.767525,0.891688,2.548984,1.052305,-0.148967,0.011810,0.047319,0.369012,0.062952,-0.385006,-0.274211,0.519821,0.341916,-0.039505
1644,3.288000,1.652944,2705.942,2471.373,-31.782248,9.617762,0.245402,-0.575257,2.988499,-1.312843,-3.799443,0.506896,2.568115,1.309580,-0.180856,0.095334,-0.001499,0.625656,0.278434,-0.377972,-0.304017,0.284805,0.291477,0.049969
1645,3.290000,1.665039,2690.628,2460.341,-31.794197,9.724625,0.369721,-0.683085,3.003503,-1.231043,-3.740763,0.128233,2.486625,1.487385,-0.256367,0.166313,-0.053246,0.840200,0.478704,-0.337652,-0.305815,0.074670,0.258916,0.153557
1646,3.292000,1.668729,2664.672,2458.555,-31.832279,9.818604,0.529674,-0.697863,3.001598,-1.207179,-3.600792,-0.158396,2.339054,1.561781,-0.346023,0.235779,-0.116292,0.987515,0.640693,-0.281145,-0.303938,-0.097061,0.260445,0.250948
1647,3.294000,1.664785,2631.115,2466.159,-31.857529,9.886578,0.666557,-0.640337,2.974711,-1.270494,-3.403580,-0.264468,2.176597,1.534577,-0.395006,0.324978,-0.193152,1.032453,0.756099,-0.199153,-0.300702,-0.196959,0.323015,0.330792
1648,3.296000,1.655800,2591.357,2481.003,-31.850998,9.932790,0.771386,-0.535319,2.921010,-1.397567,-3.169693,-0.155305,2.024993,1.411434,-0.377841,0.435002,-0.272317,0.956120,0.808233,-0.092442,-0.290742,-0.196686,0.453412,0.386953
1649,3.298000,1.645852,2545.794,2498.327,-31.835443,9.965292,0.880158,-0.393326,2.862949,-1.509397,-2.906573,0.130762,1.879088,1.199661,-0.309565,0.559975,-0.308757,0.797300,0.784033,0.016848,-0.274331,-0.105940,0.627096,0.421982
1650,3.300000,1.640462,2494.629,2510.677,-31.828583,10.008804,1.035192,-0.220193,2.821742,-1.545439,-2.638741,0.510025,1.740069,0.928521,-0.226765,0.682066,-0.271844,0.620805,0.684900,0.100332,-0.252831,0.039912,0.811709,0.428292
1651,3.302000,1.645102,2439.059,2510.142,-31.810749,10.102414,1.253474,-0.031139,2.806341,-1.492248,-2.423782,0.869296,1.613156,0.646657,-0.159993,0.770193,-0.170563,0.487847,0.532686,0.129326,-0.237490,0.202434,0.983963,0.387782
1652,3.304000,1.663850,2381.343,2490.925,-31.743010,10.274679,1.514605,0.134871,2.814880,-1.357621,-2.324269,1.087677,1.492293,0.421503,-0.096162,0.810951,-0.032653,0.444355,0.376420,0.090007,-0.249853,0.349330,1.125894,0.286791
1653,3.306000,1.697841,2324.452,2451.503,-31.623894,10.505718,1.764404,0.213320,2.828075,-1.148316,-2.353365,1.088673,1.360782,0.324167,0.017337,0.818684,0.102605,0.493671,0.276427,-0.000617,-0.306520,0.460295,1.232223,0.145913
1654,3.308000,1.744064,2271.556,2395.890,-31.497313,10.749801,1.972897,0.169008,2.823007,-0.871566,-2.459054,0.880123,1.207903,0.394624,0.221076,0.812859,0.195268,0.589412,0.260610,-0.115171,-0.407045,0.535918,1.302593,-0.001189
1655,3.310000,1.795994,2226.020,2332.398,-31.420277,10.967468,2.157363,0.023045,2.765396,-0.569407,-2.574365,0.528759,1.035445,0.625293,0.509040,0.807576,0.236823,0.671560,0.310241,-0.239949,-0.529365,0.608139,1.329409,-0.142508
1656,3.312000,1.845143,2191.433,2271.213,-31.425774,11.136877,2.343855,-0.168207,2.632186,-0.300977,-2.654443,0.110331,0.852824,0.979768,0.838527,0.799894,0.243442,0.697594,0.387422,-0.373827,-0.647955,0.719013,1.303954,-0.283357
1657,3.314000,1.883872,2169.779,2221.767,-31.507694,11.251147,2.535911,-0.345186,2.439226,-0.112265,-2.684127,-0.314835,0.666066,1.399435,1.153312,0.771595,0.236830,0.653535,0.461508,-0.508800,-0.742324,0.891799,1.233262,-0.413745
1658,3.316000,1.906280,2161.743,2191.909,-31.628683,11.306108,2.708002,-0.467282,2.237807,-0.033096,-2.674320,-0.696369,0.480367,1.796890,1.391070,0.708156,0.238118,0.542387,0.508604,-0.622548,-0.800809,1.105351,1.136931,-0.495976
1659,3.318000,1.908493,2166.631,2187.308,-31.736961,11.290774,2.816467,-0.517659,2.082444,-0.081139,-2.646111,-0.981176,0.318040,2.075470,1.498567,0.616240,0.267779,0.378259,0.515618,-0.682924,-0.822040,1.297933,1.039337,-0.482507
1660,3.320000,1.888455,2183.600,2211.675,-31.801998,11.183191,2.825070,-0.507625,1.992933,-0.253781,-2.610472,-1.121893,0.221184,2.174122,1.455553,0.511453,0.336775,0.196828,0.490029,-0.672694,-0.812813,1.407275,0.958727,-0.364548
1661,3.322000,1.846461,2212.775,2266.477,-31.835520,10.969110,2.732737,-0.464660,1.958122,-0.517417,-2.572874,-1.100650,0.232084,2.097810,1.272780,0.394786,0.443617,0.048033,0.447082,-0.605459,-0.775831,1.412513,0.898244,-0.192060
1662,3.324000,1.785888,2256.264,2350.072,-31.878677,10.651332,2.561507,-0.416617,1.969629,-0.817757,-2.553945,-0.941547,0.367976,1.899404,0.970717,0.250581,0.581415,-0.023805,0.390841,-0.516295,-0.709610,1.340424,0.859986,-0.035465
1663,3.326000,1.714470,2316.813,2455.308,-31.966278,10.251217,2.333097,-0.380379,2.044186,-1.090015,-2.582417,-0.701140,0.613741,1.646588,0.575193,0.058012,0.727819,0.000927,0.320221,-0.441978,-0.628697,1.227188,0.856248,0.058484
1664,3.328000,1.643260,2395.608,2568.278,-32.094757,9.821503,2.068733,-0.365342,2.218920,-1.251755,-2.655129,-0.443021,0.937642,1.414302,0.129636,-0.200171,0.838853,0.117792,0.258762,-0.396612,-0.568257,1.083956,0.895006,0.079430
1665,3.330000,1.584348,2488.164,2669.710,-32.217163,9.443956,1.798655,-0.372595,2.525225,-1.214568,-2.722984,-0.218990,1.301025,1.266602,-0.301459,-0.516950,0.865242,0.301741,0.253390,-0.365356,-0.559145,0.895036,0.963396,0.047180
1666,3.332000,1.548778,2580.004,2739.731,-32.274864,9.194121,1.565362,-0.391109,2.945103,-0.936947,-2.729128,-0.065881,1.656015,1.213554,-0.664638,-0.848011,0.785251,0.515407,0.338532,-0.321266,-0.588973,0.660234,1.032769,-0.015015
1667,3.334000,1.543623,2648.632,2766.043,-32.232437,9.103561,1.403399,-0.409125,3.397784,-0.459189,-2.651214,-0.010043,1.942650,1.200333,-0.945824,-1.131376,0.613979,0.714983,0.503624,-0.253028,-0.591315,0.433958,1.075045,-0.106754
1668,3.336000,1.568776,2674.742,2749.489,-32.094601,9.151749,1.323267,-0.412840,3.789102,0.125553,-2.504320,-0.060040,2.111462,1.158810,-1.158686,-1.331223,0.372041,0.851388,0.702336,-0.172236,-0.492805,0.294320,1.079170,-0.223029
1669,3.338000,1.616256,2654.038,2701.943,-31.894814,9.297262,1.325374,-0.384253,4.050529,0.698547,-2.337513,-0.202991,2.148496,1.067372,-1.303743,-1.440099,0.093833,0.905018,0.886550,-0.115986,-0.286030,0.279168,1.059516,-0.323764
1670,3.340000,1.673981,2597.316,2638.679,-31.653240,9.526203,1.412114,-0.324139,4.134477,1.132248,-2.223137,-0.415191,2.073068,0.962027,-1.331422,-1.430894,-0.153208,0.890571,1.006804,-0.146028,-0.049055,0.356008,1.034861,-0.359661
1671,3.342000,1.729793,2522.252,2573.172,-31.388603,9.821770,1.564347,-0.256870,4.032308,1.354343,-2.202009,-0.661631,1.906330,0.865043,-1.199472,-1.273630,-0.300917,0.841665,1.044075,-0.281829,0.133811,0.464433,1.002644,-0.333893
1672,3.344000,1.774118,2446.530,2515.292,-31.145195,10.123523,1.730764,-0.206600,3.796346,1.392128,-2.243451,-0.882478,1.663914,0.742753,-0.940116,-0.990290,-0.327459,0.789445,1.022764,-0.468362,0.242757,0.576910,0.953951,-0.298719
1673,3.346000,1.800879,2386.020,2471.484,-30.970085,10.360897,1.856480,-0.184267,3.499778,1.301890,-2.308350,-1.018140,1.383088,0.563083,-0.628482,-0.641709,-0.245132,0.755209,0.967390,-0.639106,0.301222,0.696928,0.894830,-0.288689
1674,3.348000,1.807573,2353.580,2445.453,-30.891579,10.489010,1.904946,-0.187943,3.207489,1.113293,-2.406122,-1.045356,1.126534,0.335801,-0.336646,-0.287456,-0.068388,0.757897,0.881310,-0.756487,0.340338,0.822613,0.822514,-0.308024
1675,3.350000,1.795851,2357.735,2437.140,-30.910831,10.495651,1.848504,-0.217485,2.973544,0.847031,-2.575332,-0.983391,0.951700,0.096139,-0.112660,0.033982,0.189173,0.806098,0.753965,-0.805343,0.387419,0.943527,0.722116,-0.352233
1676,3.352000,1.770933,2401.672,2441.865,-31.007301,10.399530,1.670065,-0.282498,2.832767,0.541038,-2.840190,-0.880870,0.885704,-0.110686,0.033911,0.291003,0.486192,0.891053,0.584199,-0.782535,0.444861,1.047775,0.592348,-0.411767
1677,3.354000,1.740285,2480.925,2450.932,-31.144161,10.249303,1.374435,-0.400987,2.790276,0.257558,-3.182652,-0.803726,0.915168,-0.234743,0.137240,0.442198,0.738809,0.991846,0.393036,-0.701066,0.482150,1.125359,0.454445,-0.468236
1678,3.356000,1.711524,2581.890,2454.872,-31.278316,10.106362,0.993289,-0.577971,2.824203,0.061761,-3.545447,-0.811291,0.998261,-0.249324,0.244747,0.453731,0.855760,1.073825,0.202832,-0.585375,0.467450,1.165307,0.325345,-0.500267
1679,3.358000,1.690935,2682.695,2447.692,-31.384678,10.013659,0.588401,-0.781150,2.890045,-0.015165,-3.852431,-0.919103,1.096793,-0.180628,0.376125,0.335387,0.796670,1.098249,0.013840,-0.454713,0.417002,1.168985,0.203043,-0.490717
1680,3.360000,1.682524,2759.280,2429.915,-31.456348,9.986360,0.241430,-0.942019,2.950942,0.027675,-4.030121,-1.086205,1.209822,-0.079234,0.519029,0.141685,0.593550,1.057945,-0.176345,-0.325330,0.384155,1.157468,0.089297,-0.436138
1681,3.362000,1.686661,2795.736,2407.499,-31.490681,10.021955,0.024722,-0.994983,3.002394,0.177144,-4.037195,-1.242159,1.364572,0.026768,0.647074,-0.063487,0.313674,0.974186,-0.354419,-0.216885,0.404775,1.143175,-0.005749,-0.354925
1682,3.364000,1.700150,2790.155,2387.176,-31.496784,10.097401,-0.034199,-0.931090,3.050751,0.389818,-3.895020,-1.327516,1.570653,0.137944,0.734255,-0.234298,0.020380,0.873962,-0.482908,-0.129849,0.485806,1.122189,-0.064185,-0.264572
1683,3.366000,1.717960,2751.910,2372.530,-31.486317,10.191137,0.053422,-0.790369,3.095060,0.600914,-3.667448,-1.303625,1.812804,0.267840,0.773817,-0.331762,-0.229564,0.786536,-0.512936,-0.048776,0.610371,1.081441,-0.077708,-0.179121
1684,3.368000,1.735261,2695.508,2363.613,-31.473896,10.285260,0.239758,-0.640714,3.106992,0.733362,-3.438187,-1.178671,2.046482,0.404561,0.765953,-0.332985,-0.396323,0.732153,-0.427518,0.018010,0.730665,1.005687,-0.066893,-0.125599
1685,3.370000,1.749071,2635.477,2358.437,-31.466476,10.379306,0.471556,-0.529032,3.071544,0.745589,-3.263214,-0.990797,2.226496,0.517176,0.708074,-0.245585,-0.465618,0.718575,-0.255513,0.034624,0.788069,0.898470,-0.060325,-0.132484
1686,3.372000,1.758505,2583.767,2354.564,-31.471672,10.472412,0.700597,-0.465213,3.014681,0.660000,-3.144334,-0.776168,2.331710,0.583656,0.589656,-0.114332,-0.452066,0.738486,-0.053330,-0.032793,0.751680,0.799409,-0.057247,-0.196277
1687,3.374000,1.763833,2549.307,2350.195,-31.497293,10.553882,0.881476,-0.439062,2.983474,0.538100,-3.052947,-0.565527,2.361716,0.610129,0.406981,-0.009903,-0.388601,0.773029,0.123445,-0.195553,0.614292,0.743444,-0.044123,-0.290438
1688,3.376000,1.765439,2537.720,2344.543,-31.531693,10.618465,0.971573,-0.440838,3.016818,0.451567,-2.962105,-0.399105,2.318713,0.628853,0.177020,-0.006277,-0.319027,0.800484,0.243690,-0.436254,0.370782,0.720940,-0.015714,-0.384909
1689,3.378000,1.762402,2551.190,2338.665,-31.562298,10.651138,0.936448,-0.472630,3.120618,0.457325,-2.858422,-0.321924,2.202085,0.680548,-0.060597,-0.141940,-0.281114,0.808663,0.308923,-0.705079,0.032245,0.694996,0.030781,-0.452042
1690,3.380000,1.752498,2588.195,2335.715,-31.609476,10.608737,0.773389,-0.541215,3.248357,0.563590,-2.739329,-0.352440,2.021844,0.782540,-0.262805,-0.392535,-0.287391,0.798671,0.334292,-0.935671,-0.347311,0.648188,0.098615,-0.475678
1691,3.382000,1.734106,2642.395,2339.303,-31.705343,10.456014,0.533346,-0.637958,3.328704,0.739020,-2.609382,-0.477003,1.804954,0.918031,-0.408745,-0.701527,-0.340763,0.770475,0.321238,-1.089477,-0.699306,0.591734,0.184253,-0.465447
1692,3.384000,1.708278,2702.135,2351.469,-31.851307,10.205620,0.297009,-0.747567,3.304790,0.939077,-2.480917,-0.678431,1.577821,1.059145,-0.496649,-1.013060,-0.443306,0.726794,0.275739,-1.157591,-0.963444,0.558313,0.290335,-0.439898
1693,3.386000,1.679950,2751.144,2371.379,-32.008518,9.921076,0.141715,-0.856268,3.151891,1.109028,-2.373725,-0.943101,1.358022,1.186966,-0.531165,-1.273675,-0.575293,0.685274,0.234517,-1.132836,-1.088765,0.582712,0.421126,-0.415559
1694,3.388000,1.656664,2771.326,2395.144,-32.128105,9.681870,0.120873,-0.940909,2.895728,1.205201,-2.295410,-1.238830,1.160612,1.289387,-0.518983,-1.431297,-0.688694,0.673028,0.255807,-1.002854,-1.050161,0.670164,0.570785,-0.405825
1695,3.390000,1.646296,2748.232,2415.640,-32.174782,9.556093,0.259867,-0.959631,2.615558,1.224815,-2.214644,-1.481750,1.022444,1.365332,-0.462124,-1.440492,-0.725268,0.709825,0.386182,-0.772319,-0.882971,0.772568,0.720008,-0.419972
1696,3.392000,1.653029,2680.280,2424.287,-32.150524,9.559867,0.522612,-0.902908,2.371202,1.164546,-2.103205,-1.577147,0.982618,1.404378,-0.379387,-1.294297,-0.666555,0.776899,0.625759,-0.476250,-0.675235,0.805123,0.836941,-0.456402
1697,3.394000,1.674894,2581.275,2415.480,-32.084179,9.669167,0.833193,-0.809067,2.160639,0.999107,-1.959989,-1.474730,1.051446,1.380957,-0.314960,-1.043326,-0.549896,0.828523,0.936043,-0.162082,-0.510558,0.698228,0.875308,-0.515039
1698,3.396000,1.704619,2473.476,2390.999,-32.014996,9.843993,1.131317,-0.705871,1.974408,0.719498,-1.799273,-1.189149,1.209256,1.291826,-0.286654,-0.739678,-0.408856,0.842388,1.264893,0.129328,-0.411534,0.464322,0.814377,-0.586736
1699,3.398000,1.733826,2377.379,2358.574,-31.983494,10.026889,1.364651,-0.603875,1.823256,0.341179,-1.662651,-0.803293,1.410691,1.156159,-0.287864,-0.412793,-0.243136,0.827683,1.554024,0.367353,-0.346579,0.187639,0.675712,-0.645954
1700,3.400000,1.757033,2306.643,2326.591,-31.983387,10.195374,1.502573,-0.502081,1.746653,-0.074187,-1.585155,-0.415623,1.618328,1.012515,-0.322045,-0.105600,-0.054947,0.802132,1.763408,0.538087,-0.286566,-0.061885,0.482172,-0.687368
1701,3.402000,1.772701,2266.998,2300.306,-31.965546,10.366352,1.533966,-0.406710,1.783207,-0.434222,-1.584651,-0.128946,1.791341,0.912634,-0.382940,0.118858,0.114976,0.780988,1.904432,0.653202,-0.229754,-0.244491,0.290394,-0.690699
1702,3.404000,1.782203,2256.772,2280.546,-31.882444,10.559938,1.458957,-0.336097,1.939132,-0.657932,-1.667009,-0.028154,1.887323,0.909163,-0.429176,0.213508,0.209165,0.780359,2.025627,0.737116,-0.193317,-0.347440,0.176814,-0.625249
1703,3.406000,1.788626,2267.630,2264.092,-31.746353,10.761872,1.308745,-0.298372,2.160832,-0.729622,-1.816268,-0.115247,1.893062,1.016289,-0.407500,0.203776,0.219427,0.805454,2.147815,0.811851,-0.173711,-0.386078,0.158375,-0.503746
1704,3.408000,1.794998,2287.169,2246.196,-31.621252,10.937147,1.149401,-0.276779,2.362441,-0.702653,-2.008269,-0.325297,1.824038,1.197913,-0.297583,0.158394,0.185225,0.850842,2.247015,0.881648,-0.144471,-0.381938,0.193501,-0.380755
1705,3.410000,1.802086,2304.084,2224.195,-31.566872,11.060005,1.034238,-0.246926,2.494099,-0.639793,-2.227656,-0.593809,1.707188,1.411479,-0.115421,0.120387,0.141501,0.915855,2.298833,0.934010,-0.091363,-0.353508,0.238138,-0.301521
1706,3.412000,1.807924,2311.667,2198.831,-31.619240,11.120046,0.983295,-0.188358,2.554314,-0.584908,-2.459436,-0.873479,1.562668,1.620510,0.106143,0.100738,0.100909,0.997126,2.298316,0.961322,-0.015711,-0.316695,0.273655,-0.267122
1707,3.414000,1.808448,2309.298,2174.023,-31.786381,11.117689,0.990016,-0.087137,2.566247,-0.565744,-2.681314,-1.119550,1.406465,1.788467,0.335905,0.103351,0.069351,1.086737,2.255099,0.968354,0.068841,-0.286936,0.303882,-0.251007
1708,3.416000,1.798785,2301.805,2155.879,-32.040356,11.062957,1.029163,0.058866,2.556259,-0.600237,-2.867524,-1.284110,1.255388,1.871600,0.541627,0.135477,0.056164,1.177697,2.187327,0.964860,0.137548,-0.274770,0.350672,-0.223748
1709,3.418000,1.774780,2296.738,2151.248,-32.329506,10.968897,1.069060,0.233635,2.540196,-0.701075,-2.994054,-1.321136,1.124188,1.822678,0.681808,0.197179,0.069805,1.262127,2.113688,0.952151,0.154390,-0.284425,0.436972,-0.168747
1710,3.420000,1.734703,2302.316,2166.001,-32.607471,10.839030,1.091038,0.411869,2.524477,-0.867665,-3.053027,-1.213891,1.015986,1.610966,0.711281,0.260449,0.108885,1.327099,2.039505,0.913529,0.081155,-0.314322,0.562164,-0.085977
1711,3.422000,1.680759,2325.886,2202.474,-32.855858,10.662220,1.089988,0.568397,2.514383,-1.071425,-3.059750,-0.994992,0.929702,1.252234,0.607210,0.283912,0.173258,1.364429,1.949580,0.818695,-0.099262,-0.350948,0.702353,0.011153
